#1652738178728089526
# started on Mon May 16 22:56:18 2022

     0.100201127,0.52,Joules,power/energy-pkg/,100143712,100.00,,
     0.100201127,0.46,Joules,power/energy-cores/,100143236,100.00,,
     0.100201127,0.09,Joules,power/energy-ram/,100142426,100.00,,
     0.200358780,0.17,Joules,power/energy-pkg/,100154069,100.00,,
     0.200358780,0.11,Joules,power/energy-cores/,100152469,100.00,,
     0.200358780,0.09,Joules,power/energy-ram/,100151218,100.00,,
     0.300505950,0.17,Joules,power/energy-pkg/,100152014,100.00,,
     0.300505950,0.11,Joules,power/energy-cores/,100150975,100.00,,
     0.300505950,0.09,Joules,power/energy-ram/,100150147,100.00,,
     0.400653468,0.15,Joules,power/energy-pkg/,100151095,100.00,,
     0.400653468,0.08,Joules,power/energy-cores/,100150290,100.00,,
     0.400653468,0.09,Joules,power/energy-ram/,100149693,100.00,,
     0.500802006,0.17,Joules,power/energy-pkg/,100150780,100.00,,
     0.500802006,0.10,Joules,power/energy-cores/,100150134,100.00,,
     0.500802006,0.09,Joules,power/energy-ram/,100149634,100.00,,
     0.600946648,0.17,Joules,power/energy-pkg/,100149889,100.00,,
     0.600946648,0.10,Joules,power/energy-cores/,100149354,100.00,,
     0.600946648,0.09,Joules,power/energy-ram/,100148938,100.00,,
     0.701095360,0.15,Joules,power/energy-pkg/,100149838,100.00,,
     0.701095360,0.08,Joules,power/energy-cores/,100149381,100.00,,
     0.701095360,0.09,Joules,power/energy-ram/,100149024,100.00,,
     0.801244980,0.16,Joules,power/energy-pkg/,100149914,100.00,,
     0.801244980,0.09,Joules,power/energy-cores/,100149515,100.00,,
     0.801244980,0.09,Joules,power/energy-ram/,100149203,100.00,,
     0.901392415,0.17,Joules,power/energy-pkg/,100149736,100.00,,
     0.901392415,0.11,Joules,power/energy-cores/,100149379,100.00,,
     0.901392415,0.09,Joules,power/energy-ram/,100149100,100.00,,
     1.001540501,0.17,Joules,power/energy-pkg/,100149651,100.00,,
     1.001540501,0.10,Joules,power/energy-cores/,100149333,100.00,,
     1.001540501,0.09,Joules,power/energy-ram/,100149082,100.00,,
     1.101690437,0.15,Joules,power/energy-pkg/,100149749,100.00,,
     1.101690437,0.09,Joules,power/energy-cores/,100149463,100.00,,
     1.101690437,0.09,Joules,power/energy-ram/,100149236,100.00,,
     1.201839481,0.17,Joules,power/energy-pkg/,100149756,100.00,,
     1.201839481,0.10,Joules,power/energy-cores/,100149489,100.00,,
     1.201839481,0.09,Joules,power/energy-ram/,100149287,100.00,,
     1.301986778,0.15,Joules,power/energy-pkg/,100149639,100.00,,
     1.301986778,0.09,Joules,power/energy-cores/,100149391,100.00,,
     1.301986778,0.09,Joules,power/energy-ram/,100149199,100.00,,
     1.402133866,0.17,Joules,power/energy-pkg/,100149517,100.00,,
     1.402133866,0.10,Joules,power/energy-cores/,100149286,100.00,,
     1.402133866,0.09,Joules,power/energy-ram/,100149108,100.00,,
     1.502284382,0.16,Joules,power/energy-pkg/,100149635,100.00,,
     1.502284382,0.10,Joules,power/energy-cores/,100149423,100.00,,
     1.502284382,0.09,Joules,power/energy-ram/,100149257,100.00,,
     1.602431431,0.15,Joules,power/energy-pkg/,100149529,100.00,,
     1.602431431,0.09,Joules,power/energy-cores/,100149328,100.00,,
     1.602431431,0.09,Joules,power/energy-ram/,100149172,100.00,,
     1.702579290,0.17,Joules,power/energy-pkg/,100149480,100.00,,
     1.702579290,0.11,Joules,power/energy-cores/,100149289,100.00,,
     1.702579290,0.09,Joules,power/energy-ram/,100149143,100.00,,
     1.802729815,0.15,Joules,power/energy-pkg/,100149583,100.00,,
     1.802729815,0.09,Joules,power/energy-cores/,100149405,100.00,,
     1.802729815,0.09,Joules,power/energy-ram/,100149266,100.00,,
     1.902879377,0.17,Joules,power/energy-pkg/,100149620,100.00,,
     1.902879377,0.10,Joules,power/energy-cores/,100149456,100.00,,
     1.902879377,0.09,Joules,power/energy-ram/,100149326,100.00,,
     2.003027073,0.18,Joules,power/energy-pkg/,100149570,100.00,,
     2.003027073,0.11,Joules,power/energy-cores/,100149410,100.00,,
     2.003027073,0.09,Joules,power/energy-ram/,100149286,100.00,,
     2.103174543,0.15,Joules,power/energy-pkg/,100149512,100.00,,
     2.103174543,0.09,Joules,power/energy-cores/,100149358,100.00,,
     2.103174543,0.09,Joules,power/energy-ram/,100149239,100.00,,
     2.203323054,0.16,Joules,power/energy-pkg/,100149504,100.00,,
     2.203323054,0.10,Joules,power/energy-cores/,100149357,100.00,,
     2.203323054,0.09,Joules,power/energy-ram/,100149243,100.00,,
     2.303470598,0.17,Joules,power/energy-pkg/,100149451,100.00,,
     2.303470598,0.10,Joules,power/energy-cores/,100149314,100.00,,
     2.303470598,0.09,Joules,power/energy-ram/,100149206,100.00,,
     2.403617715,0.17,Joules,power/energy-pkg/,100149388,100.00,,
     2.403617715,0.10,Joules,power/energy-cores/,100149253,100.00,,
     2.403617715,0.09,Joules,power/energy-ram/,100149153,100.00,,
     2.503769704,0.16,Joules,power/energy-pkg/,100149525,100.00,,
     2.503769704,0.10,Joules,power/energy-cores/,100149399,100.00,,
     2.503769704,0.09,Joules,power/energy-ram/,100149300,100.00,,
     2.603916759,0.17,Joules,power/energy-pkg/,100149462,100.00,,
     2.603916759,0.10,Joules,power/energy-cores/,100149338,100.00,,
     2.603916759,0.09,Joules,power/energy-ram/,100149246,100.00,,
     2.704066325,0.16,Joules,power/energy-pkg/,100149499,100.00,,
     2.704066325,0.09,Joules,power/energy-cores/,100149380,100.00,,
     2.704066325,0.09,Joules,power/energy-ram/,100149288,100.00,,
     2.804213480,0.15,Joules,power/energy-pkg/,100149444,100.00,,
     2.804213480,0.08,Joules,power/energy-cores/,100149331,100.00,,
     2.804213480,0.09,Joules,power/energy-ram/,100149242,100.00,,
     2.904360776,0.16,Joules,power/energy-pkg/,100149400,100.00,,
     2.904360776,0.10,Joules,power/energy-cores/,100149290,100.00,,
     2.904360776,0.09,Joules,power/energy-ram/,100149203,100.00,,
     3.004508991,0.18,Joules,power/energy-pkg/,100149389,100.00,,
     3.004508991,0.11,Joules,power/energy-cores/,100149282,100.00,,
     3.004508991,0.09,Joules,power/energy-ram/,100149198,100.00,,
     3.104660405,0.15,Joules,power/energy-pkg/,100149480,100.00,,
     3.104660405,0.08,Joules,power/energy-cores/,100149377,100.00,,
     3.104660405,0.09,Joules,power/energy-ram/,100149297,100.00,,
     3.204808969,0.16,Joules,power/energy-pkg/,100149477,100.00,,
     3.204808969,0.10,Joules,power/energy-cores/,100149377,100.00,,
     3.204808969,0.09,Joules,power/energy-ram/,100149300,100.00,,
     3.304956748,0.17,Joules,power/energy-pkg/,100149449,100.00,,
     3.304956748,0.11,Joules,power/energy-cores/,100149354,100.00,,
     3.304956748,0.09,Joules,power/energy-ram/,100149279,100.00,,
     3.405104394,0.15,Joules,power/energy-pkg/,100149421,100.00,,
     3.405104394,0.09,Joules,power/energy-cores/,100149326,100.00,,
     3.405104394,0.09,Joules,power/energy-ram/,100149255,100.00,,
     3.505255610,0.17,Joules,power/energy-pkg/,100149498,100.00,,
     3.505255610,0.11,Joules,power/energy-cores/,100149406,100.00,,
     3.505255610,0.09,Joules,power/energy-ram/,100149335,100.00,,
     3.605403088,0.16,Joules,power/energy-pkg/,100149466,100.00,,
     3.605403088,0.10,Joules,power/energy-cores/,100149376,100.00,,
     3.605403088,0.09,Joules,power/energy-ram/,100149307,100.00,,
     3.705550030,0.19,Joules,power/energy-pkg/,100149420,100.00,,
     3.705550030,0.12,Joules,power/energy-cores/,100149333,100.00,,
     3.705550030,0.09,Joules,power/energy-ram/,100149265,100.00,,
     3.805697303,0.15,Joules,power/energy-pkg/,100149386,100.00,,
     3.805697303,0.08,Joules,power/energy-cores/,100149300,100.00,,
     3.805697303,0.09,Joules,power/energy-ram/,100149235,100.00,,
     3.905845308,0.17,Joules,power/energy-pkg/,100149371,100.00,,
     3.905845308,0.10,Joules,power/energy-cores/,100149289,100.00,,
     3.905845308,0.09,Joules,power/energy-ram/,100149225,100.00,,
     4.005992772,0.18,Joules,power/energy-pkg/,100149344,100.00,,
     4.005992772,0.11,Joules,power/energy-cores/,100149264,100.00,,
     4.005992772,0.09,Joules,power/energy-ram/,100149201,100.00,,
     4.106140959,0.16,Joules,power/energy-pkg/,100149336,100.00,,
     4.106140959,0.10,Joules,power/energy-cores/,100149258,100.00,,
     4.106140959,0.09,Joules,power/energy-ram/,100149197,100.00,,
     4.206290905,0.16,Joules,power/energy-pkg/,100149369,100.00,,
     4.206290905,0.10,Joules,power/energy-cores/,100149294,100.00,,
     4.206290905,0.09,Joules,power/energy-ram/,100149235,100.00,,
     4.306437722,0.17,Joules,power/energy-pkg/,100149329,100.00,,
     4.306437722,0.11,Joules,power/energy-cores/,100149254,100.00,,
     4.306437722,0.09,Joules,power/energy-ram/,100149197,100.00,,
     4.406589908,0.15,Joules,power/energy-pkg/,100149414,100.00,,
     4.406589908,0.08,Joules,power/energy-cores/,100149341,100.00,,
     4.406589908,0.09,Joules,power/energy-ram/,100149285,100.00,,
     4.506737851,0.17,Joules,power/energy-pkg/,100149400,100.00,,
     4.506737851,0.11,Joules,power/energy-cores/,100149329,100.00,,
     4.506737851,0.09,Joules,power/energy-ram/,100149273,100.00,,
     4.606889274,0.17,Joules,power/energy-pkg/,100149461,100.00,,
     4.606889274,0.10,Joules,power/energy-cores/,100149392,100.00,,
     4.606889274,0.09,Joules,power/energy-ram/,100149338,100.00,,
     4.707037549,0.15,Joules,power/energy-pkg/,100149454,100.00,,
     4.707037549,0.08,Joules,power/energy-cores/,100149386,100.00,,
     4.707037549,0.09,Joules,power/energy-ram/,100149333,100.00,,
     4.807185114,0.17,Joules,power/energy-pkg/,100149432,100.00,,
     4.807185114,0.10,Joules,power/energy-cores/,100149365,100.00,,
     4.807185114,0.09,Joules,power/energy-ram/,100149314,100.00,,
     4.907332232,0.17,Joules,power/energy-pkg/,100149402,100.00,,
     4.907332232,0.10,Joules,power/energy-cores/,100149336,100.00,,
     4.907332232,0.09,Joules,power/energy-ram/,100149286,100.00,,
     5.007479889,0.17,Joules,power/energy-pkg/,100149384,100.00,,
     5.007479889,0.11,Joules,power/energy-cores/,100149320,100.00,,
     5.007479889,0.09,Joules,power/energy-ram/,100149270,100.00,,
     5.107634568,0.16,Joules,power/energy-pkg/,100149505,100.00,,
     5.107634568,0.09,Joules,power/energy-cores/,100149441,100.00,,
     5.107634568,0.09,Joules,power/energy-ram/,100149392,100.00,,
     5.207781555,0.18,Joules,power/energy-pkg/,100149470,100.00,,
     5.207781555,0.12,Joules,power/energy-cores/,100149410,100.00,,
     5.207781555,0.09,Joules,power/energy-ram/,100149362,100.00,,
     5.307928413,0.17,Joules,power/energy-pkg/,100149437,100.00,,
     5.307928413,0.10,Joules,power/energy-cores/,100149376,100.00,,
     5.307928413,0.09,Joules,power/energy-ram/,100149330,100.00,,
     5.408075313,0.15,Joules,power/energy-pkg/,100149406,100.00,,
     5.408075313,0.08,Joules,power/energy-cores/,100149347,100.00,,
     5.408075313,0.09,Joules,power/energy-ram/,100149300,100.00,,
     5.508223066,0.17,Joules,power/energy-pkg/,100149391,100.00,,
     5.508223066,0.11,Joules,power/energy-cores/,100149333,100.00,,
     5.508223066,0.09,Joules,power/energy-ram/,100149288,100.00,,
     5.608370341,0.16,Joules,power/energy-pkg/,100149369,100.00,,
     5.608370341,0.09,Joules,power/energy-cores/,100149311,100.00,,
     5.608370341,0.09,Joules,power/energy-ram/,100149267,100.00,,
     5.708517110,0.17,Joules,power/energy-pkg/,100149338,100.00,,
     5.708517110,0.10,Joules,power/energy-cores/,100149281,100.00,,
     5.708517110,0.09,Joules,power/energy-ram/,100149238,100.00,,
     5.808668931,0.17,Joules,power/energy-pkg/,100149395,100.00,,
     5.808668931,0.11,Joules,power/energy-cores/,100149340,100.00,,
     5.808668931,0.09,Joules,power/energy-ram/,100149296,100.00,,
     5.908818566,0.17,Joules,power/energy-pkg/,100149413,100.00,,
     5.908818566,0.10,Joules,power/energy-cores/,100149359,100.00,,
     5.908818566,0.09,Joules,power/energy-ram/,100149316,100.00,,
     6.008966912,0.16,Joules,power/energy-pkg/,100149408,100.00,,
     6.008966912,0.09,Joules,power/energy-cores/,100149355,100.00,,
     6.008966912,0.09,Joules,power/energy-ram/,100149314,100.00,,
     6.109115116,0.17,Joules,power/energy-pkg/,100149401,100.00,,
     6.109115116,0.10,Joules,power/energy-cores/,100149349,100.00,,
     6.109115116,0.09,Joules,power/energy-ram/,100149309,100.00,,
     6.209262242,0.16,Joules,power/energy-pkg/,100149380,100.00,,
     6.209262242,0.10,Joules,power/energy-cores/,100149328,100.00,,
     6.209262242,0.09,Joules,power/energy-ram/,100149288,100.00,,
     6.309414147,0.17,Joules,power/energy-pkg/,100149433,100.00,,
     6.309414147,0.10,Joules,power/energy-cores/,100149382,100.00,,
     6.309414147,0.09,Joules,power/energy-ram/,100149342,100.00,,
     6.409561740,0.15,Joules,power/energy-pkg/,100149417,100.00,,
     6.409561740,0.09,Joules,power/energy-cores/,100149367,100.00,,
     6.409561740,0.09,Joules,power/energy-ram/,100149328,100.00,,
     6.509710507,0.16,Joules,power/energy-pkg/,100149420,100.00,,
     6.509710507,0.10,Joules,power/energy-cores/,100149371,100.00,,
     6.509710507,0.09,Joules,power/energy-ram/,100149332,100.00,,
     6.609858086,0.17,Joules,power/energy-pkg/,100149405,100.00,,
     6.609858086,0.10,Joules,power/energy-cores/,100149356,100.00,,
     6.609858086,0.09,Joules,power/energy-ram/,100149318,100.00,,
     6.710007405,0.16,Joules,power/energy-pkg/,100149416,100.00,,
     6.710007405,0.09,Joules,power/energy-cores/,100149368,100.00,,
     6.710007405,0.09,Joules,power/energy-ram/,100149331,100.00,,
     6.810154615,0.16,Joules,power/energy-pkg/,100149395,100.00,,
     6.810154615,0.09,Joules,power/energy-cores/,100149348,100.00,,
     6.810154615,0.09,Joules,power/energy-ram/,100149312,100.00,,
     6.910301488,0.17,Joules,power/energy-pkg/,100149370,100.00,,
     6.910301488,0.11,Joules,power/energy-cores/,100149325,100.00,,
     6.910301488,0.09,Joules,power/energy-ram/,100149288,100.00,,
     7.010449629,0.18,Joules,power/energy-pkg/,100149365,100.00,,
     7.010449629,0.12,Joules,power/energy-cores/,100149320,100.00,,
     7.010449629,0.09,Joules,power/energy-ram/,100149284,100.00,,
     7.110597597,0.15,Joules,power/energy-pkg/,100149358,100.00,,
     7.110597597,0.09,Joules,power/energy-cores/,100149312,100.00,,
     7.110597597,0.09,Joules,power/energy-ram/,100149277,100.00,,
     7.210745002,0.17,Joules,power/energy-pkg/,100149341,100.00,,
     7.210745002,0.10,Joules,power/energy-cores/,100149297,100.00,,
     7.210745002,0.09,Joules,power/energy-ram/,100149263,100.00,,
     7.310893598,0.17,Joules,power/energy-pkg/,100149342,100.00,,
     7.310893598,0.10,Joules,power/energy-cores/,100149298,100.00,,
     7.310893598,0.09,Joules,power/energy-ram/,100149265,100.00,,
     7.411041241,0.16,Joules,power/energy-pkg/,100149331,100.00,,
     7.411041241,0.10,Joules,power/energy-cores/,100149288,100.00,,
     7.411041241,0.09,Joules,power/energy-ram/,100149254,100.00,,
     7.511189469,0.17,Joules,power/energy-pkg/,100149328,100.00,,
     7.511189469,0.10,Joules,power/energy-cores/,100149285,100.00,,
     7.511189469,0.09,Joules,power/energy-ram/,100149252,100.00,,
     7.611336321,0.17,Joules,power/energy-pkg/,100149306,100.00,,
     7.611336321,0.11,Joules,power/energy-cores/,100149264,100.00,,
     7.611336321,0.09,Joules,power/energy-ram/,100149231,100.00,,
     7.711483266,0.15,Joules,power/energy-pkg/,100149286,100.00,,
     7.711483266,0.08,Joules,power/energy-cores/,100149244,100.00,,
     7.711483266,0.09,Joules,power/energy-ram/,100149212,100.00,,
     7.811633985,0.15,Joules,power/energy-pkg/,100149316,100.00,,
     7.811633985,0.09,Joules,power/energy-cores/,100149274,100.00,,
     7.811633985,0.09,Joules,power/energy-ram/,100149242,100.00,,
     7.911783629,0.16,Joules,power/energy-pkg/,100149329,100.00,,
     7.911783629,0.09,Joules,power/energy-cores/,100149289,100.00,,
     7.911783629,0.09,Joules,power/energy-ram/,100149258,100.00,,
     8.011931571,0.17,Joules,power/energy-pkg/,100149323,100.00,,
     8.011931571,0.11,Joules,power/energy-cores/,100149283,100.00,,
     8.011931571,0.09,Joules,power/energy-ram/,100149252,100.00,,
     8.112083093,0.16,Joules,power/energy-pkg/,100149361,100.00,,
     8.112083093,0.10,Joules,power/energy-cores/,100149321,100.00,,
     8.112083093,0.09,Joules,power/energy-ram/,100149290,100.00,,
     8.212230447,0.16,Joules,power/energy-pkg/,100149346,100.00,,
     8.212230447,0.10,Joules,power/energy-cores/,100149307,100.00,,
     8.212230447,0.09,Joules,power/energy-ram/,100149277,100.00,,
     8.312383286,0.16,Joules,power/energy-pkg/,100149397,100.00,,
     8.312383286,0.10,Joules,power/energy-cores/,100149359,100.00,,
     8.312383286,0.09,Joules,power/energy-ram/,100149329,100.00,,
     8.412532135,0.16,Joules,power/energy-pkg/,100149401,100.00,,
     8.412532135,0.09,Joules,power/energy-cores/,100149362,100.00,,
     8.412532135,0.09,Joules,power/energy-ram/,100149334,100.00,,
     8.512679642,0.16,Joules,power/energy-pkg/,100149390,100.00,,
     8.512679642,0.10,Joules,power/energy-cores/,100149351,100.00,,
     8.512679642,0.09,Joules,power/energy-ram/,100149322,100.00,,
     8.612826767,0.17,Joules,power/energy-pkg/,100149372,100.00,,
     8.612826767,0.10,Joules,power/energy-cores/,100149335,100.00,,
     8.612826767,0.09,Joules,power/energy-ram/,100149306,100.00,,
     8.712974041,0.17,Joules,power/energy-pkg/,100149358,100.00,,
     8.712974041,0.10,Joules,power/energy-cores/,100149321,100.00,,
     8.712974041,0.09,Joules,power/energy-ram/,100149292,100.00,,
     8.813121825,0.16,Joules,power/energy-pkg/,100149350,100.00,,
     8.813121825,0.09,Joules,power/energy-cores/,100149313,100.00,,
     8.813121825,0.09,Joules,power/energy-ram/,100149285,100.00,,
     8.913268855,0.18,Joules,power/energy-pkg/,100149333,100.00,,
     8.913268855,0.12,Joules,power/energy-cores/,100149297,100.00,,
     8.913268855,0.09,Joules,power/energy-ram/,100149269,100.00,,
     9.013416325,0.17,Joules,power/energy-pkg/,100149321,100.00,,
     9.013416325,0.10,Joules,power/energy-cores/,100149286,100.00,,
     9.013416325,0.09,Joules,power/energy-ram/,100149258,100.00,,
     9.113565720,0.16,Joules,power/energy-pkg/,100149330,100.00,,
     9.113565720,0.09,Joules,power/energy-cores/,100149296,100.00,,
     9.113565720,0.09,Joules,power/energy-ram/,100149269,100.00,,
     9.213712630,0.17,Joules,power/energy-pkg/,100149313,100.00,,
     9.213712630,0.10,Joules,power/energy-cores/,100149278,100.00,,
     9.213712630,0.09,Joules,power/energy-ram/,100149252,100.00,,
     9.313860205,0.17,Joules,power/energy-pkg/,100149304,100.00,,
     9.313860205,0.10,Joules,power/energy-cores/,100149270,100.00,,
     9.313860205,0.09,Joules,power/energy-ram/,100149243,100.00,,
     9.414008084,0.15,Joules,power/energy-pkg/,100149298,100.00,,
     9.414008084,0.08,Joules,power/energy-cores/,100149264,100.00,,
     9.414008084,0.09,Joules,power/energy-ram/,100149237,100.00,,
