#context,
#duration,s,10.3836
count,time
0,4410818832779507
1,4410818832792008
2,4410818832792058
3,4410818843948481
4,4410818843965255
5,4410818844339789
6,4410829215913455
7,4410829216397605
8,4410829216401497
