#context,
#duration,s,5.76948
count,time
0,4413102881893148
1,4413102881912786
2,4413102881912866
3,4413102888051271
4,4413102888062222
5,4413102888479058
6,4413108650929946
7,4413108651366419
8,4413108651368234
