#context,
#duration,s,9.7561
count,time
0,4360839608771832
1,4360839608789335
2,4360839608789449
3,4360842827877375
4,4360842828753524
5,4360842829277725
6,4360849280960213
7,4360849364861140
8,4360849364868058
