#context,
#duration,s,9.67243
count,time
0,4361152908893018
1,4361152908910416
2,4361152908910522
3,4361157128811162
4,4361157129886996
5,4361157130366151
6,4361162512579295
7,4361162581313954
8,4361162581321358
