#1652534247798848399
# started on Sat May 14 14:17:27 2022

     0.100153333,1.13,Joules,power/energy-pkg/,100097618,100.00,,
     0.100153333,1.06,Joules,power/energy-cores/,100096721,100.00,,
     0.100153333,0.09,Joules,power/energy-ram/,100095777,100.00,,
     0.200264472,1.13,Joules,power/energy-pkg/,100107179,100.00,,
     0.200264472,1.07,Joules,power/energy-cores/,100105809,100.00,,
     0.200264472,0.09,Joules,power/energy-ram/,100104522,100.00,,
     0.300489108,4.79,Joules,power/energy-pkg/,100146902,100.00,,
     0.300489108,4.75,Joules,power/energy-cores/,100145743,100.00,,
     0.300489108,0.09,Joules,power/energy-ram/,100144871,100.00,,
     0.403487220,5.26,Joules,power/energy-pkg/,100860120,100.00,,
     0.403487220,5.19,Joules,power/energy-cores/,100859117,100.00,,
     0.403487220,0.09,Joules,power/energy-ram/,100858433,100.00,,
     0.508487133,5.34,Joules,power/energy-pkg/,101688240,100.00,,
     0.508487133,5.27,Joules,power/energy-cores/,101687438,100.00,,
     0.508487133,0.10,Joules,power/energy-ram/,101686894,100.00,,
     0.612489718,5.35,Joules,power/energy-pkg/,102074119,100.00,,
     0.612489718,5.23,Joules,power/energy-cores/,102073451,100.00,,
     0.612489718,0.10,Joules,power/energy-ram/,102072991,100.00,,
     0.720487151,5.45,Joules,power/energy-pkg/,102920418,100.00,,
     0.720487151,5.43,Joules,power/energy-cores/,102919854,100.00,,
     0.720487151,0.10,Joules,power/energy-ram/,102919465,100.00,,
     0.824487111,5.30,Joules,power/energy-pkg/,103055476,100.00,,
     0.824487111,5.23,Joules,power/energy-cores/,103054972,100.00,,
     0.824487111,0.10,Joules,power/energy-ram/,103054638,100.00,,
     0.929487007,5.40,Joules,power/energy-pkg/,103271622,100.00,,
     0.929487007,5.28,Joules,power/energy-cores/,103271170,100.00,,
     0.929487007,0.10,Joules,power/energy-ram/,103270873,100.00,,
     1.034487122,5.30,Joules,power/energy-pkg/,103444557,100.00,,
     1.034487122,5.28,Joules,power/energy-cores/,103444149,100.00,,
     1.034487122,0.10,Joules,power/energy-ram/,103443883,100.00,,
     1.139487084,5.32,Joules,power/energy-pkg/,103586036,100.00,,
     1.139487084,5.25,Joules,power/energy-cores/,103585666,100.00,,
     1.139487084,0.10,Joules,power/energy-ram/,103585423,100.00,,
     1.244487340,5.35,Joules,power/energy-pkg/,103703951,100.00,,
     1.244487340,5.28,Joules,power/energy-cores/,103703624,100.00,,
     1.244487340,0.10,Joules,power/energy-ram/,103703397,100.00,,
     1.348487178,5.35,Joules,power/energy-pkg/,103726780,100.00,,
     1.348487178,5.23,Joules,power/energy-cores/,103726471,100.00,,
     1.348487178,0.10,Joules,power/energy-ram/,103726267,100.00,,
     1.453487064,5.30,Joules,power/energy-pkg/,103817785,100.00,,
     1.453487064,5.28,Joules,power/energy-cores/,103817493,100.00,,
     1.453487064,0.10,Joules,power/energy-ram/,103817302,100.00,,
     1.557486928,5.26,Joules,power/energy-pkg/,103829987,100.00,,
     1.557486928,5.19,Joules,power/energy-cores/,103829715,100.00,,
     1.557486928,0.10,Joules,power/energy-ram/,103829530,100.00,,
     1.663487124,5.45,Joules,power/energy-pkg/,103965670,100.00,,
     1.663487124,5.33,Joules,power/energy-cores/,103965417,100.00,,
     1.663487124,0.10,Joules,power/energy-ram/,103965250,100.00,,
